| ROTPOSN | ROTPOSN end | accel age (s) |   bad |                      begin | duration (s) |                        end | nbars |     status | xaccels | yaccels |
|  -162.1 |      -162.1 |         0.023 | False | 2020-01-18 01:28:49.838000 |       57.656 | 2020-01-18 01:29:47.494000 |    10 |     Moving |    4686 |    5686 |
|  -162.1 |      -162.1 |        326.35 | False | 2020-01-18 01:29:47.494000 |      326.327 | 2020-01-18 01:35:13.821000 |     0 |       Idle |    4686 |    5686 |
|  -162.1 |      -162.1 |       330.167 | False | 2020-01-18 01:35:13.821000 |        3.817 | 2020-01-18 01:35:17.638000 |     0 |      Setup |    4686 |    5686 |
|  -162.1 |      -162.1 |       354.873 | False | 2020-01-18 01:35:17.638000 |       24.706 | 2020-01-18 01:35:42.344000 |     0 |       Idle |    4686 |    5686 |
|  -162.1 |      -162.1 |       382.297 | False | 2020-01-18 01:35:42.344000 |       27.424 | 2020-01-18 01:36:09.768000 |    10 |     Moving |    4686 |    5686 |
|  -162.1 |      -162.1 |       408.832 | False | 2020-01-18 01:36:09.768000 |      409.742 | 2020-01-18 01:42:59.510000 |     0 |      Error |    4841 |    5799 |
|  -162.1 |      -162.1 |       409.641 | False | 2020-01-18 01:42:59.510000 |        0.809 | 2020-01-18 01:43:00.319000 |     0 |  PowerDown |    4841 |    5799 |
|  -162.1 |      -162.1 |       106.567 | False | 2020-01-18 01:43:00.319000 |       214.41 | 2020-01-18 01:46:34.729000 |     0 |      Error |    4855 |    5751 |
|  -162.1 |      -162.1 |       138.561 | False | 2020-01-18 01:46:34.729000 |      216.903 | 2020-01-18 01:50:11.632000 |     0 |  PowerDown |    4890 |    5764 |
|  -162.1 |      -162.1 |         0.322 | False | 2020-01-18 01:50:11.632000 |       64.083 | 2020-01-18 01:51:15.715000 |     0 | Initialize |    4928 |    5778 |
|  -162.1 |      -162.1 |         9.746 | False | 2020-01-18 01:51:15.715000 |        9.424 | 2020-01-18 01:51:25.139000 |     0 |       Idle |    4928 |    5778 |
|  -162.1 |      -162.1 |          0.42 | False | 2020-01-18 01:51:25.139000 |       41.728 | 2020-01-18 01:52:06.867000 |     0 | Initialize |    4938 |    5782 |
|  -162.1 |      -162.1 |        10.246 | False | 2020-01-18 01:52:06.867000 |        9.826 | 2020-01-18 01:52:16.693000 |     0 |       Idle |    4938 |    5782 |
|  -162.1 |      -162.1 |          0.42 | False | 2020-01-18 01:52:16.693000 |        61.13 | 2020-01-18 01:53:17.823000 |     0 | Initialize |    4951 |    5787 |
|  -162.1 |      -162.1 |        22.113 | False | 2020-01-18 01:53:17.823000 |       21.693 | 2020-01-18 01:53:39.516000 |     0 |       Idle |    4951 |    5787 |
|  -162.1 |      -162.1 |         0.321 | False | 2020-01-18 01:53:39.516000 |       42.619 | 2020-01-18 01:54:22.135000 |     0 | Initialize |    4963 |    5792 |
|  -162.1 |      -162.1 |        15.453 | False | 2020-01-18 01:54:22.135000 |       15.132 | 2020-01-18 01:54:37.267000 |     0 |       Idle |    4963 |    5792 |
|  -162.1 |      -162.1 |         0.321 | False | 2020-01-18 01:54:37.267000 |       77.831 | 2020-01-18 01:55:55.098000 |     0 | Initialize |    4981 |    5799 |
|  -162.1 |      -162.1 |        21.512 | False | 2020-01-18 01:55:55.098000 |       21.191 | 2020-01-18 01:56:16.289000 |     0 |       Idle |    4981 |    5799 |
|  -162.1 |      -162.1 |         0.423 | False | 2020-01-18 01:56:16.289000 |       23.335 | 2020-01-18 01:56:39.624000 |     0 | Initialize |    4989 |    5801 |
|  -162.1 |      -162.1 |        21.307 | False | 2020-01-18 01:56:39.624000 |       20.884 | 2020-01-18 01:57:00.508000 |     0 |       Idle |    4989 |    5801 |
|  -162.1 |      -162.1 |         0.321 | False | 2020-01-18 01:57:00.508000 |       64.938 | 2020-01-18 01:58:05.446000 |     0 | Initialize |    5005 |    5808 |
|  -162.1 |      -162.1 |        16.967 | False | 2020-01-18 01:58:05.446000 |       16.646 | 2020-01-18 01:58:22.092000 |     0 |       Idle |    5005 |    5808 |
|  -162.1 |      -162.1 |         0.332 | False | 2020-01-18 01:58:22.092000 |       38.336 | 2020-01-18 01:59:00.428000 |     0 | Initialize |    5015 |    5812 |
|  -162.1 |      -162.1 |         9.546 | False | 2020-01-18 01:59:00.428000 |        9.214 | 2020-01-18 01:59:09.642000 |     0 |       Idle |    5015 |    5812 |
|  -162.1 |      -162.1 |         0.323 | False | 2020-01-18 01:59:09.642000 |       58.716 | 2020-01-18 02:00:08.358000 |     0 | Initialize |    5028 |    5817 |
|  -162.1 |      -162.1 |         13.77 | False | 2020-01-18 02:00:08.358000 |       13.447 | 2020-01-18 02:00:21.805000 |     0 |       Idle |    5028 |    5817 |
|  -162.1 |      -162.1 |         0.322 | False | 2020-01-18 02:00:21.805000 |       41.533 | 2020-01-18 02:01:03.338000 |     0 | Initialize |    5039 |    5821 |
|  -162.1 |      -162.1 |       142.335 | False | 2020-01-18 02:01:03.338000 |      142.013 | 2020-01-18 02:03:25.351000 |     0 |       Idle |    5039 |    5821 |
|  -162.1 |      -162.1 |       190.649 | False | 2020-01-18 02:03:25.351000 |       48.314 | 2020-01-18 02:04:13.665000 |     0 |       Idle |    5039 |    5821 |
|  -162.1 |      -162.1 |         0.023 | False | 2020-01-18 02:04:13.665000 |      112.477 | 2020-01-18 02:06:06.142000 |    10 |     Moving |    5094 |    5843 |
|  -162.1 |      -162.1 |      1163.209 | False | 2020-01-18 02:06:06.142000 |     1163.186 | 2020-01-18 02:25:29.328000 |     0 |       Idle |    5094 |    5843 |
|  -162.1 |      -162.1 |      1185.329 | False | 2020-01-18 02:25:29.328000 |        22.12 | 2020-01-18 02:25:51.448000 |     0 |      Setup |    5094 |    5843 |
|  -162.1 |      -162.1 |      1197.415 | False | 2020-01-18 02:25:51.448000 |       12.086 | 2020-01-18 02:26:03.534000 |     0 |       Idle |    5094 |    5843 |
|  -162.1 |      -162.1 |         0.078 | False | 2020-01-18 02:26:03.534000 |      308.572 | 2020-01-18 02:31:12.106000 |    92 |     Moving |    5371 |    5951 |
|  -162.1 |      -162.1 |       142.188 | False | 2020-01-18 02:31:12.106000 |       142.11 | 2020-01-18 02:33:34.216000 |     0 |       Idle |    5371 |    5951 |
|  -162.1 |      -162.1 |       164.522 | False | 2020-01-18 02:33:34.216000 |       22.334 | 2020-01-18 02:33:56.550000 |     0 |      Setup |    5371 |    5951 |
|  -162.1 |      -162.1 |       168.519 | False | 2020-01-18 02:33:56.550000 |        3.997 | 2020-01-18 02:34:00.547000 |     0 |       Idle |    5371 |    5951 |
|  -162.1 |      -162.1 |         0.097 | False | 2020-01-18 02:34:00.547000 |      308.746 | 2020-01-18 02:39:09.293000 |    92 |     Moving |    5456 |    5985 |
|     0.0 |         0.0 |         0.123 |  True | 2020-01-18 20:23:57.105000 |        1.301 | 2020-01-18 20:23:58.406000 |     0 |       Idle |    5043 |       0 |
|     0.0 |       -30.0 |       508.878 |  True | 2020-01-18 20:23:58.406000 |      508.755 | 2020-01-18 20:32:27.161000 |     0 |      Setup |    5043 |    1996 |
|   -30.0 |       -30.0 |       530.852 | False | 2020-01-18 20:32:27.161000 |       21.974 | 2020-01-18 20:32:49.135000 |     0 |      Setup |    5043 |    1996 |
|   -30.0 |       -30.0 |       544.288 | False | 2020-01-18 20:32:49.135000 |       13.436 | 2020-01-18 20:33:02.571000 |     0 |       Idle |    5043 |    1996 |
|   -30.0 |       -30.0 |         0.082 | False | 2020-01-18 20:33:02.571000 |      124.092 | 2020-01-18 20:35:06.663000 |    92 |     Moving |    3544 |    2339 |
|   -30.0 |       -30.0 |        758.27 | False | 2020-01-18 20:35:06.663000 |      758.188 | 2020-01-18 20:47:44.851000 |     0 |       Idle |    3544 |    2339 |
|   -30.0 |       24.78 |       782.079 | False | 2020-01-18 20:47:44.851000 |       23.809 | 2020-01-18 20:48:08.660000 |     0 |      Setup |    3544 |    2339 |
|   24.78 |        25.0 |       806.594 | False | 2020-01-18 20:48:08.660000 |       24.515 | 2020-01-18 20:48:33.175000 |     0 |       Idle |    3544 |    2339 |
|    25.0 |        25.0 |         0.069 | False | 2020-01-18 20:48:33.175000 |      323.338 | 2020-01-18 20:53:56.513000 |    92 |     Moving |    3706 |    2989 |
|    25.0 |        25.0 |        33.671 | False | 2020-01-18 20:53:56.513000 |       33.602 | 2020-01-18 20:54:30.115000 |     0 |       Idle |    3706 |    2989 |
|    25.0 |       24.98 |       318.937 | False | 2020-01-18 20:54:30.115000 |      285.266 | 2020-01-18 20:59:15.381000 |     0 |      Setup |    3706 |    2989 |
|   24.98 |        25.0 |        323.01 | False | 2020-01-18 20:59:15.381000 |        4.073 | 2020-01-18 20:59:19.454000 |     0 |      Setup |    3706 |    2989 |
|    25.0 |        25.0 |       332.121 | False | 2020-01-18 20:59:19.454000 |        9.111 | 2020-01-18 20:59:28.565000 |     0 |       Idle |    3706 |    2989 |
|    25.0 |        25.0 |         0.024 | False | 2020-01-18 20:59:28.565000 |       55.607 | 2020-01-18 21:00:24.172000 |    10 |     Moving |    4190 |    3193 |
|    25.0 |        25.0 |       552.025 | False | 2020-01-18 21:00:24.172000 |      552.001 | 2020-01-18 21:09:36.173000 |     0 |       Idle |    4190 |    3193 |
|    25.0 |        25.0 |       574.671 | False | 2020-01-18 21:09:36.173000 |       22.646 | 2020-01-18 21:09:58.819000 |     0 |      Setup |    4190 |    3193 |
|    25.0 |        25.0 |       583.492 | False | 2020-01-18 21:09:58.819000 |        8.821 | 2020-01-18 21:10:07.640000 |     0 |       Idle |    4190 |    3193 |
|    25.0 |       -10.0 |         0.072 | False | 2020-01-18 21:10:07.640000 |      360.641 | 2020-01-18 21:16:08.281000 |    92 |     Moving |    3219 |    3912 |
|   -10.0 |       -10.0 |         0.035 | False | 2020-01-18 21:26:36.133000 |         1.26 | 2020-01-18 21:26:37.393000 |     0 |       Idle |    3219 |       0 |
|   -10.0 |       -10.0 |         0.127 | False | 2020-01-18 21:26:37.393000 |        0.092 | 2020-01-18 21:26:37.485000 |     0 |       Idle |    3219 |       0 |
|   -10.0 |       -10.0 |      1137.982 | False | 2020-01-18 21:26:37.485000 |     1137.855 | 2020-01-18 21:45:35.340000 |     0 |      Setup |    3219 |    3912 |
|   -10.0 |       -10.0 |      1142.063 | False | 2020-01-18 21:45:35.340000 |        4.081 | 2020-01-18 21:45:39.421000 |     0 |      Setup |    3219 |    3912 |
|   -10.0 |       -10.0 |      1194.955 | False | 2020-01-18 21:45:39.421000 |       52.892 | 2020-01-18 21:46:32.313000 |     0 |       Idle |    3219 |    3912 |
|   -10.0 |       -10.0 |         0.029 | False | 2020-01-18 21:46:32.313000 |       78.957 | 2020-01-18 21:47:51.270000 |    10 |     Moving |    2921 |    4000 |
|   -10.0 |       -10.0 |      2988.372 | False | 2020-01-18 21:47:51.270000 |     2988.343 | 2020-01-18 22:37:39.613000 |     0 |       Idle |    2921 |    4000 |
|   -10.0 |       -10.0 |      3012.935 | False | 2020-01-18 22:37:39.613000 |       24.563 | 2020-01-18 22:38:04.176000 |     0 |      Setup |    2921 |    4000 |
|   -10.0 |     -237.06 |      3298.632 | False | 2020-01-18 22:38:04.176000 |      285.697 | 2020-01-18 22:42:49.873000 |     0 |       Idle |    2921 |    4000 |
| -237.06 |      -310.0 |         0.099 | False | 2020-01-18 22:42:49.873000 |      398.243 | 2020-01-18 22:49:28.116000 |    92 |     Moving |    5923 |    4735 |
|  -310.0 |      -310.0 |        11.108 | False | 2020-01-18 22:49:28.116000 |       11.009 | 2020-01-18 22:49:39.125000 |     0 |       Idle |    5923 |    4735 |
|  -310.0 |      -310.0 |       143.391 | False | 2020-01-18 22:49:39.125000 |      132.283 | 2020-01-18 22:51:51.408000 |     0 |      Setup |    5923 |    4735 |
|  -310.0 |      -310.0 |       147.045 | False | 2020-01-18 22:51:51.408000 |        3.654 | 2020-01-18 22:51:55.062000 |     0 |      Setup |    5923 |    4735 |
|  -310.0 |      -310.0 |       358.404 | False | 2020-01-18 22:51:55.062000 |      211.359 | 2020-01-18 22:55:26.421000 |     0 |       Idle |    5923 |    4735 |
|  -310.0 |      -310.0 |         0.026 | False | 2020-01-18 22:55:26.421000 |       58.866 | 2020-01-18 22:56:25.287000 |     9 |     Moving |    7034 |    6115 |
|  -310.0 |     -309.92 |        494.59 | False | 2020-01-18 22:56:25.287000 |      494.564 | 2020-01-18 23:04:39.851000 |     0 |       Idle |    7034 |    6115 |
| -309.92 |     -309.92 |       498.474 | False | 2020-01-18 23:04:39.851000 |        3.884 | 2020-01-18 23:04:43.735000 |     0 |      Setup |    7034 |    6115 |
| -309.92 |     -309.92 |       526.386 | False | 2020-01-18 23:04:43.735000 |       27.912 | 2020-01-18 23:05:11.647000 |     0 |       Idle |    7034 |    6115 |
| -309.92 |     -309.92 |         0.027 | False | 2020-01-18 23:05:11.647000 |       81.229 | 2020-01-18 23:06:32.876000 |    10 |     Moving |    6982 |    6056 |
| -309.92 |     -309.93 |      7420.161 | False | 2020-01-18 23:06:32.876000 |     7420.134 | 2020-01-19 01:10:13.010000 |     0 |       Idle |    6982 |    6056 |
| -309.93 |     -309.92 |      7443.164 | False | 2020-01-19 01:10:13.010000 |       23.003 | 2020-01-19 01:10:36.013000 |     0 |      Setup |    6982 |    6056 |
| -309.92 |     -309.92 |      7478.584 | False | 2020-01-19 01:10:36.013000 |        35.42 | 2020-01-19 01:11:11.433000 |     0 |       Idle |    6982 |    6056 |
| -309.92 |      -241.0 |         0.089 | False | 2020-01-19 01:11:11.433000 |      432.152 | 2020-01-19 01:18:23.585000 |    92 |     Moving |    5281 |    6093 |
|  -241.0 |      -241.0 |       192.032 | False | 2020-01-19 01:18:23.585000 |      191.943 | 2020-01-19 01:21:35.528000 |     0 |       Idle |    5281 |    6093 |
|  -241.0 |      -241.0 |       196.092 | False | 2020-01-19 01:21:35.528000 |         4.06 | 2020-01-19 01:21:39.588000 |     0 |      Setup |    5281 |    6093 |
|  -241.0 |      -241.0 |       243.203 | False | 2020-01-19 01:21:39.588000 |       47.111 | 2020-01-19 01:22:26.699000 |     0 |       Idle |    5281 |    6093 |
|  -241.0 |      -241.0 |         0.029 | False | 2020-01-19 01:22:26.699000 |       97.507 | 2020-01-19 01:24:04.206000 |    10 |     Moving |    5314 |    6036 |
|  -241.0 |      -241.0 |     12055.524 | False | 2020-01-19 01:24:04.206000 |    12055.495 | 2020-01-19 04:44:59.701000 |     0 |       Idle |    5314 |    6036 |
|  -241.0 |      -241.0 |      12077.67 | False | 2020-01-19 04:44:59.701000 |       22.146 | 2020-01-19 04:45:21.847000 |     0 |      Setup |    5314 |    6036 |
|  -241.0 |      -10.43 |     12343.863 | False | 2020-01-19 04:45:21.847000 |      266.193 | 2020-01-19 04:49:48.040000 |     0 |       Idle |    5314 |    6036 |
|  -10.43 |        20.0 |         0.089 | False | 2020-01-19 04:49:48.040000 |      356.146 | 2020-01-19 04:55:44.186000 |    92 |     Moving |    3733 |    3415 |
|    20.0 |       20.04 |       625.381 | False | 2020-01-19 04:55:44.186000 |      625.292 | 2020-01-19 05:06:09.478000 |     0 |       Idle |    3733 |    3415 |
|   20.04 |       20.04 |       629.536 | False | 2020-01-19 05:06:09.478000 |        4.155 | 2020-01-19 05:06:13.633000 |     0 |      Setup |    3733 |    3415 |
|   20.04 |       20.11 |        786.75 | False | 2020-01-19 05:06:13.633000 |      157.214 | 2020-01-19 05:08:50.847000 |     0 |       Idle |    3733 |    3415 |
|   20.11 |       20.11 |          0.03 | False | 2020-01-19 05:08:50.847000 |      194.933 | 2020-01-19 05:12:05.780000 |    10 |     Moving |    3595 |    3353 |
|   20.11 |       -90.0 |      4918.028 | False | 2020-01-19 05:12:05.780000 |     4917.998 | 2020-01-19 06:34:03.778000 |     0 |       Idle |    3595 |    3353 |
|   -90.0 |       -90.0 |      4940.458 | False | 2020-01-19 06:34:03.778000 |        22.43 | 2020-01-19 06:34:26.208000 |     0 |      Setup |    3595 |    3353 |
|   -90.0 |       -90.0 |      4942.237 | False | 2020-01-19 06:34:26.208000 |        1.779 | 2020-01-19 06:34:27.987000 |     0 |       Idle |    3595 |    3353 |
|   -90.0 |      -90.05 |         0.102 | False | 2020-01-19 06:34:27.987000 |      428.521 | 2020-01-19 06:41:36.508000 |    92 |     Moving |    2855 |    4826 |
|  -90.05 |      -90.05 |       317.912 | False | 2020-01-19 06:41:36.508000 |       317.81 | 2020-01-19 06:46:54.318000 |     0 |       Idle |    2855 |    4826 |
|  -90.05 |      -90.05 |       340.298 | False | 2020-01-19 06:46:54.318000 |       22.386 | 2020-01-19 06:47:16.704000 |     0 |      Setup |    2855 |    4826 |
|  -90.05 |      -90.05 |       342.175 | False | 2020-01-19 06:47:16.704000 |        1.877 | 2020-01-19 06:47:18.581000 |     0 |       Idle |    2855 |    4826 |
|   -30.0 |       -30.0 |         0.034 | False | 2020-01-19 17:33:34.468000 |        1.629 | 2020-01-19 17:33:36.097000 |     0 |       Idle |    3963 |       0 |
|   -30.0 |       -30.0 |         0.124 | False | 2020-01-19 17:33:36.097000 |         0.09 | 2020-01-19 17:33:36.187000 |     0 |       Idle |    3963 |       0 |
|   -30.0 |       -30.0 |       268.794 | False | 2020-01-19 17:33:36.187000 |       268.67 | 2020-01-19 17:38:04.857000 |     0 |      Setup |    3963 |    3049 |
|   -30.0 |       -30.0 |        291.29 | False | 2020-01-19 17:38:04.857000 |       22.496 | 2020-01-19 17:38:27.353000 |     0 |      Setup |    3963 |    3049 |
|   -30.0 |       -30.0 |       292.969 | False | 2020-01-19 17:38:27.353000 |        1.679 | 2020-01-19 17:38:29.032000 |     0 |       Idle |    3963 |    3049 |
|   -30.0 |       -30.0 |         0.076 | False | 2020-01-19 17:38:29.032000 |      340.772 | 2020-01-19 17:44:09.804000 |    92 |     Moving |    3962 |    3048 |
|   -30.0 |       -30.0 |       278.018 | False | 2020-01-19 17:44:09.804000 |      277.942 | 2020-01-19 17:48:47.746000 |     0 |       Idle |    3962 |    3048 |
|   -30.0 |       -30.0 |       301.115 | False | 2020-01-19 17:48:47.746000 |       23.097 | 2020-01-19 17:49:10.843000 |     0 |      Setup |    3962 |    3048 |
|   -30.0 |       -30.0 |       303.306 | False | 2020-01-19 17:49:10.843000 |        2.191 | 2020-01-19 17:49:13.034000 |     0 |       Idle |    3962 |    3048 |
|   -30.0 |       -30.0 |         0.073 | False | 2020-01-19 17:49:13.034000 |      329.312 | 2020-01-19 17:54:42.346000 |    92 |     Moving |    3963 |    3048 |
|   -30.0 |       -30.0 |       267.834 | False | 2020-01-19 17:54:42.346000 |      267.761 | 2020-01-19 17:59:10.107000 |     0 |       Idle |    3963 |    3048 |
|   -30.0 |       -30.0 |       290.668 | False | 2020-01-19 17:59:10.107000 |       22.834 | 2020-01-19 17:59:32.941000 |     0 |      Setup |    3963 |    3048 |
